trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,keyword_sentiment_hint,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-06-04,TGB,BBG001S60ML1,true,10,31,2.520000,2.450000,79657.266667,12076006.876500,727592040.000000,0.888041,0,,,,,,,,,,,,,-2.777778,0,-1.209264,0,33.333333,0,0,0,1.559464,3,,,,,,,,,,,-0.752651,0,,0,UNVERIFIED,0,,0,6.490646,2,7.142857,2,12076006.876500,2,79657.266667,0,9,9.000000,9.000000,7.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,2.480000,2.495000,2.350000,2.410000,0.604839,-5.241935,-2.822581,2024-06-04T09:30:00-04:00,0.604839,-4.233871,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,TLRY,BBG00L7XTPY9,false,33,55,1.795000,1.800000,456907.538867,46781307.484250,1328104544.245000,0.294038,0,0.008432,0,0.013644,0,-0.001427,0,-3.368715,0,-18.557513,0,-0.501021,0,0.278552,0,0.321654,1,27.777778,0,0,0,0.202760,0,57.142857,2,55.555556,2,50.000000,1,2.034703,3,-1.003500,0,-0.752651,0,ANALYST_ACTION,2,SINGLE_SOURCE,1,,0,6.128134,2,1.114206,0,46781307.484250,3,456907.538867,1,18,18.000000,18.000000,15.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,1,2.083333,alpha_v1.3_25m,8.333333,false,4,AVAILABLE,4,ANALYST_ACTION,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,1.790000,1.800000,1.750000,1.775000,0.558659,-2.234637,-0.837989,2024-06-04T09:30:00-04:00,0.558659,-1.396648,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,U,BBG0056JW5H5,true,14,78,18.030000,17.880000,1464026.441400,229670496.814000,6851742966.660001,0.685014,0,-0.006220,0,,,,,13.920645,4,,,,,-0.831947,0,-0.089977,0,37.662338,0,0,0,0.309143,0,56.597222,2,,,,,-0.113193,0,0.033898,0,-0.752651,0,,0,UNVERIFIED,0,,0,4.210681,2,1.220189,0,229670496.814000,4,1464026.441400,3,15,15.000000,15.000000,12.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,17.900000,18.210000,17.850000,17.955000,1.731844,-0.279330,0.307263,2024-06-04T10:17:00-04:00,1.164246,0.921788,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,UPST,BBG00PKCBY62,true,16,58,24.120000,24.100000,1261524.889700,147998330.916000,2051582486.040000,0.464803,0,,,,,,,,,,,,,-0.082919,0,-0.025659,0,33.333333,0,0,0,0.331726,0,,,,,,,0.320986,0,0.348746,0,-0.752651,0,,0,UNVERIFIED,0,,0,6.353915,2,2.280265,0,147998330.916000,4,1261524.889700,3,9,9.000000,9.000000,7.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,24.460000,25.410000,24.300000,24.500000,3.883892,-0.654129,0.163532,2024-06-04T10:31:00-04:00,3.229763,1.308258,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,VKTX,BBG006LGV887,false,50,126,62.270000,63.999900,28236855.807000,210318443.024000,6228802903.310000,25.954138,4,-0.056973,0,-0.075064,0,-0.046838,0,-0.849647,0,1.628516,3,0.723115,2,2.778063,2,-2.004653,0,46.400000,0,0,0,1.827682,3,44.793882,0,44.840607,0,40.728398,0,1.403429,2,1.496012,0,-0.121378,0,OTHER,1,SINGLE_SOURCE,1,,0,6.419337,2,10.936245,3,210318443.024000,4,28236855.807000,4,31,31.000000,31.000000,25.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,14,29.166667,alpha_v1.3_25m,,false,2,AVAILABLE,2,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,65.000000,65.420000,52.310000,56.220000,0.646154,-19.523077,-13.507692,2024-06-04T09:30:00-04:00,0.646154,-9.346154,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,WULF,BBG0122MC919,false,37,106,2.050000,2.110000,1243635.883333,29529647.990000,493876381.400000,2.735454,4,-0.119079,0,-0.007807,0,-0.017786,0,-13.521908,0,0.597893,2,1.543481,3,2.926829,2,-0.773649,0,27.619048,0,0,0,0.542692,0,41.763727,0,48.150888,0,45.004995,0,0.320986,0,3.358494,1,-0.752651,0,,0,UNVERIFIED,0,,0,10.149826,4,4.878049,1,29529647.990000,3,1243635.883333,3,23,23.000000,23.000000,19.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,11,22.916667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,true,3,2.150000,2.555000,2.150000,2.505000,18.837209,0.000000,16.511628,2024-06-04T14:44:00-04:00,11.627907,6.897674,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,ZIM,0001654126,true,21,78,21.450000,21.700000,2220856.590600,138036156.218000,2579415073.950000,0.714702,0,,,-0.004577,0,0.002185,0,,,5.745282,4,0.180250,0,1.165501,1,-0.481341,0,44.155844,0,1,1,0.519193,0,,,41.682839,0,52.616705,1,,,,,-0.752651,0,,0,UNVERIFIED,0,,0,6.501698,2,3.449883,1,138036156.218000,4,2220856.590600,3,17,17.000000,17.000000,14.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,6,12.500000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,21.700000,22.090000,20.945000,21.290000,1.797235,-3.479263,-1.889401,2024-06-04T09:43:00-04:00,1.797235,-0.092166,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,AAL,BBG005P7Q907,false,43,79,11.500000,11.570000,3689020.014033,476998732.669500,7515716325.000000,0.985514,0,-0.007026,0,-0.000832,0,0.004991,0,-3.317116,0,-3.531729,0,0.003418,0,0.608696,0,0.174831,0,34.615385,0,1,1,0.204501,0,33.333333,0,50.000000,1,54.512635,1,0.450723,0,-0.568308,0,0.726280,3,EARNINGS,4,SINGLE_SOURCE,1,80.000000,4,4.353975,2,0.608696,0,476998732.669500,4,3689020.014033,4,25,25.000000,25.000000,20.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,1,2.083333,alpha_v1.3_25m,,false,5,AVAILABLE,5,EARNINGS,OTHER,SINGLE_SOURCE,80.000000,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,11.510000,11.765000,11.450000,11.620000,2.215465,-0.521286,0.955691,2024-06-05T15:08:00-04:00,0.346655,-0.245004,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,ACHR,BBG00XRTC929,true,20,29,3.250000,3.480000,1489935.096533,18502114.157000,977527547.750000,8.956631,4,0.186718,4,0.263793,4,0.173523,4,-9.710114,0,0.593455,2,2.654649,4,7.076923,4,0.714186,2,50.000000,1,2,2,2.684428,4,63.414290,3,65.370222,3,61.652296,2,0.657124,1,5.899920,2,0.519879,3,OTHER,1,SINGLE_SOURCE,1,,0,5.241538,2,14.461538,3,18502114.157000,2,1489935.096533,3,61,61.000000,61.000000,50.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,35,72.916667,alpha_v1.3_25m,50.000000,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,3.400000,3.550000,3.280000,3.440000,4.411765,-3.529412,1.176471,2024-06-05T13:11:00-04:00,0.294118,-1.323529,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,AFRM,BBG00Y7BP8Z0,true,15,28,30.140000,30.463900,707950.756800,224571176.858500,9094249920.360001,0.242996,0,-0.016413,0,-0.004951,0,,,3.970734,4,-5.496752,0,,,1.074652,1,0.210826,0,48.148148,0,0,0,0.259561,0,24.081878,0,44.565007,0,,,1.318019,2,-0.969647,0,0.726280,3,OTHER,1,SINGLE_SOURCE,1,,0,5.362807,2,1.625747,0,224571176.858500,4,707950.756800,2,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,5,10.416667,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,30.140000,31.230000,29.420000,31.020000,3.616457,-2.388852,2.919708,2024-06-05T15:41:00-04:00,0.696749,-1.028534,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,AG,BBG001SGV444,true,21,39,6.650000,6.740000,196675.620000,59729133.089000,1908159824.550000,0.238309,0,-0.041346,0,0.007525,0,0.010435,0,8.853111,4,-1.495707,0,-1.359262,0,1.353383,1,0.362028,1,36.842105,0,0,0,0.434580,0,28.571429,0,53.333333,1,50.000000,1,,,,,0.519879,3,,0,UNVERIFIED,0,,0,5.489044,2,1.954887,0,59729133.089000,4,196675.620000,0,17,17.000000,17.000000,14.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,6,12.500000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,6.700000,6.755000,6.510000,6.710000,0.820896,-2.835821,0.149254,2024-06-05T15:44:00-04:00,0.298507,0.074627,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,AI,BBG00Y6G6Y84,true,28,51,29.670000,29.947500,2321155.304467,200810974.795500,3556400394.990000,0.495141,0,-0.013056,0,0.016696,1,0.017645,1,-17.243413,0,-3.528950,0,0.147518,0,0.935288,0,0.198069,0,48.000000,0,1,1,0.296911,0,44.444444,0,58.427564,2,55.773982,2,0.684489,1,-0.269080,0,0.519879,3,GUIDANCE,4,SINGLE_SOURCE,1,1475.000000,0,5.096538,2,1.414897,0,200810974.795500,4,2321155.304467,3,25,25.000000,25.000000,20.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,6,AVAILABLE,5,GUIDANCE,OTHER,SINGLE_SOURCE,1475.000000,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,29.670000,30.560000,29.560000,30.555000,2.999663,-0.370745,2.982811,2024-06-05T15:59:00-04:00,2.052578,1.954837,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,ALV,BBG001S9YRV6,true,11,37,121.170000,121.000000,2191115.713333,67159409.569000,10013794633.080000,7.488342,4,,,,,,,,,,,,,-0.140299,0,0.654976,2,38.888889,0,0,0,1.291313,2,,,,,,,0.743611,1,-1.317302,0,0.433392,2,,0,UNVERIFIED,0,,0,2.007510,1,2.013700,0,67159409.569000,4,2191115.713333,3,19,19.000000,19.000000,15.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,8,16.666667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,120.700000,121.435000,119.330000,120.160000,0.608948,-1.135046,-0.447390,2024-06-05T13:39:00-04:00,0.480530,-0.041425,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,AMC,BBG001SZYYL4,false,57,233,4.790000,4.720000,3562778.775667,662516178.987000,1187710830.280000,0.053753,0,-0.006041,0,-0.011175,0,-0.008096,0,6.470017,4,0.479527,1,1.778336,3,-1.461378,0,-0.000002,0,28.879310,0,0,0,0.173908,0,42.774566,0,43.718593,0,46.668899,0,,,,,0.519879,3,GUIDANCE,4,SINGLE_SOURCE,1,1249.916667,1,14.949299,4,3.131524,1,662516178.987000,4,3562778.775667,4,30,30.000000,30.000000,25.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,8,16.666667,alpha_v1.3_25m,,false,6,AVAILABLE,6,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,1249.916667,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,4.710000,5.310000,4.620000,5.120000,12.738854,-1.910828,8.704883,2024-06-05T12:39:00-04:00,5.095541,4.670913,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,ANNX,BBG007QVDFH1,false,48,144,5.990000,5.920000,1553285.735767,21678714.235500,468861170.150000,0.477256,0,0.058466,3,0.085843,4,0.085623,4,1.036871,3,-0.575458,0,1.450650,3,-1.168614,0,6.052936,4,42.657343,0,2,2,1.460655,2,65.871438,3,71.032505,4,59.660941,2,0.134486,0,-1.822979,0,0.519879,3,OFFERING_DILUTION,0,SINGLE_SOURCE,1,2445.000000,0,8.710947,3,13.156928,3,21678714.235500,2,1553285.735767,3,49,49.000000,49.000000,40.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,25,52.083333,alpha_v1.3_25m,37.500000,false,2,AVAILABLE,2,OFFERING_DILUTION,OTHER,SINGLE_SOURCE,2445.000000,UNKNOWN,NEGATIVE,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,true,1,5.898400,7.440000,5.680000,6.770000,26.135901,-3.702699,14.776889,2024-06-05T14:56:00-04:00,7.486776,0.874814,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,ASPN,BBG001SJZK39,true,24,36,29.010000,29.950000,465753.076333,32307966.089500,2213971632.330000,5.195690,4,0.028150,4,0.023559,4,0.009478,0,-13.079026,0,0.616589,2,-0.030917,0,3.240262,2,0.475719,1,42.857143,0,1,1,0.445310,0,66.666667,3,60.784314,2,60.366275,2,0.657124,1,2.063259,1,0.519879,3,,0,UNVERIFIED,0,,0,4.157039,2,2.068252,0,32307966.089500,3,465753.076333,1,36,36.000000,36.000000,30.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,18,37.500000,alpha_v1.3_25m,33.333333,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,29.990000,31.530000,29.850000,31.420000,5.135045,-0.466822,4.768256,2024-06-05T15:55:00-04:00,2.667222,2.167389,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,ASTS,BBG00Q402TS1,true,26,67,8.670000,8.570000,674268.220600,125164311.027500,781263063.600000,0.092056,0,-0.012046,0,-0.006601,0,0.000283,0,-27.494003,0,-7.296889,0,-1.533725,0,-1.153403,0,-0.304710,0,42.424242,0,0,0,0.203457,0,38.461538,0,52.649709,1,44.728916,0,0.657124,1,-2.330406,0,0.519879,3,OTHER,1,SINGLE_SOURCE,1,,0,14.248641,4,3.229527,1,125164311.027500,4,674268.220600,2,18,18.000000,18.000000,15.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,2,AVAILABLE,2,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,8.720000,9.600000,8.388900,8.790000,10.091743,-3.797018,0.802752,2024-06-05T09:53:00-04:00,10.091743,9.633028,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,AU,0001973832,false,33,58,23.510000,23.570000,1516481.343333,36634990.136000,9866760072.420000,1.742385,3,0.014504,0,0.015551,1,0.008800,0,1.538789,3,2.133440,4,1.019803,3,0.255211,0,0.283696,1,42.105263,0,3,3,0.359975,0,63.636364,3,69.230769,3,54.237288,1,,,,,0.519879,3,,0,UNVERIFIED,0,,0,3.707602,1,0.978307,0,36634990.136000,3,1516481.343333,3,35,35.000000,35.000000,29.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,18,37.500000,alpha_v1.3_25m,37.500000,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,23.540000,23.670000,23.030000,23.480000,0.552251,-2.166525,-0.254885,2024-06-05T14:33:00-04:00,0.254885,-0.637213,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,AVIR,BBG00TZNCJ84,true,16,21,3.770000,3.900000,122117.041500,982226.964500,314551884.010000,594.415094,4,0.002085,0,0.027260,1,,,-7.362784,0,5.669058,4,,,3.448276,2,0.612984,2,35.000000,0,1,1,0.963550,0,48.717949,0,92.735043,4,,,0.134486,0,2.793911,1,0.519879,3,,0,UNVERIFIED,0,,0,4.173551,2,3.713528,1,982226.964500,0,122117.041500,0,25,25.000000,25.000000,20.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,14,29.166667,alpha_v1.3_25m,27.083333,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.800000,4.005000,3.800000,3.960000,5.394737,0.000000,4.210526,2024-06-05T11:23:00-04:00,1.447368,1.315789,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,BE,BBG001T53509,true,11,23,15.020000,15.180000,177461.183333,147840246.315000,3365212510.380000,0.136671,0,,,,,,,,,,,,,1.065246,1,0.338224,1,50.000000,1,0,0,0.158610,0,,,,,,,0.787310,1,-0.241943,0,0.519879,3,,0,UNVERIFIED,0,,0,8.906934,3,1.331558,0,147840246.315000,4,177461.183333,0,14,14.000000,14.000000,11.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,15.140000,15.940000,14.700000,15.680000,5.284016,-2.906209,3.566711,2024-06-05T14:23:00-04:00,0.594452,0.264201,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,BITF,BBG00PGMZVM7,false,34,87,2.410000,2.470000,463871.639867,40539699.555500,776329554.860000,0.498148,0,-0.020358,0,0.023808,1,0.004031,0,5.932430,4,5.322822,4,0.233179,0,2.489627,2,0.067473,0,36.046512,0,2,2,0.454574,0,33.333333,0,58.823529,2,50.017724,1,,,,,0.519879,3,OTHER,1,SINGLE_SOURCE,1,,0,6.756965,2,3.319502,1,40539699.555500,3,463871.639867,1,28,28.000000,28.000000,23.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,13,27.083333,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,2.450000,2.520000,2.380000,2.510000,2.857143,-2.857143,2.448980,2024-06-05T15:55:00-04:00,0.816327,-0.408163,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,BROS,BBG01282ZJ56,true,10,11,35.660000,36.285200,403800.585200,117575258.085000,2689827345.540000,0.696716,0,,,,,,,,,,,,,1.753225,1,0.866959,2,30.000000,0,0,0,0.424922,0,,,,,,,1.233346,2,0.000000,0,0.519879,3,GUIDANCE,4,SINGLE_SOURCE,1,2774.216667,0,3.917955,1,1.727706,0,117575258.085000,4,403800.585200,1,19,19.000000,19.000000,15.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,3,AVAILABLE,3,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,2774.216667,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,36.010000,39.290000,36.000000,38.380000,9.108581,-0.027770,6.581505,2024-06-05T13:58:00-04:00,4.470980,3.971119,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,BTG,BBG001T0CNW6,true,12,17,2.700000,2.730300,59476.572933,26780710.817500,3511414395.000000,0.281802,0,-0.010698,0,,,,,11.822236,4,,,,,1.122222,1,0.216230,0,31.250000,0,0,0,0.243001,0,33.670034,0,,,,,,,,,0.519879,3,EARNINGS,4,SINGLE_SOURCE,1,2854.783333,0,3.255291,1,0.740741,0,26780710.817500,3,59476.572933,0,17,17.000000,17.000000,14.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,5,10.416667,alpha_v1.3_25m,,false,3,AVAILABLE,3,EARNINGS,OTHER,SINGLE_SOURCE,2854.783333,UNKNOWN,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,2.720000,2.750000,2.700000,2.735000,1.102941,-0.735294,0.551471,2024-06-05T11:45:00-04:00,0.735294,0.000000,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,CART,BBG00KG5VJG3,true,18,30,30.130000,30.930000,1237821.126433,167436149.908500,8442906573.500000,4.131346,4,0.029152,1,,,,,5.092002,4,,,,,2.655161,2,0.821883,2,55.172414,1,1,1,0.851227,0,70.060181,4,,,,,0.478088,0,1.450793,0,0.726280,3,,0,UNVERIFIED,0,,0,4.325305,2,3.483903,1,167436149.908500,4,1237821.126433,3,32,32.000000,32.000000,26.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,15,31.250000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,31.000000,31.270000,30.220000,30.945000,0.870968,-2.516129,-0.177419,2024-06-05T09:40:00-04:00,0.870968,-0.306452,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-05,CAVA,BBG00GBR8762,true,12,18,88.340000,89.201300,835498.711100,320329639.625500,10036439821.660000,0.282105,0,0.002806,0,,,,,1.731446,3,,,,,0.974983,0,0.091380,0,47.058824,0,1,1,0.234266,0,50.658561,1,,,,,1.319833,2,-0.778242,0,0.433392,2,OTHER,1,SINGLE_SOURCE,1,,0,6.074194,2,1.313108,0,320329639.625500,4,835498.711100,2,19,19.000000,19.000000,15.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,4,8.333333,alpha_v1.3_25m,,false,2,AVAILABLE,2,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,89.350000,92.526100,87.040000,92.000000,3.554673,-2.585339,2.965865,2024-06-05T13:41:00-04:00,1.846670,0.447678,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
